date,symbol,day_flow_usd,sum21_usd,cumulative_usd
2025-06-03,EZBC,287670,11734783,206744771
2025-06-04,EZBC,367394,11244991,207112165
2025-06-05,EZBC,370247,10884709,207482412
2025-06-06,EZBC,511812,10721369,207994224
2025-06-09,EZBC,472444,10653209,208466668
2025-06-10,EZBC,220189,10254559,208686857
2025-06-11,EZBC,260356,10235078,208947213
2025-06-12,EZBC,483909,10113170,209431122
2025-06-13,EZBC,895619,10564415,210326741
2025-06-16,EZBC,673721,10457225,211000462
2025-06-17,EZBC,804723,10972235,211805185
2025-06-18,EZBC,790450,11495653,212595635
2025-06-19,EZBC,480996,11372426,213076631
2025-06-20,EZBC,287469,11093395,213364100
2025-06-23,EZBC,763713,11425998,214127813
2025-06-24,EZBC,746954,11236122,214874767
2025-06-25,EZBC,379384,10851474,215254151
2025-06-26,EZBC,718002,10848847,215972153
2025-06-27,EZBC,246523,10589196,216218676
2025-06-30,EZBC,580934,10764294,216799610
2025-07-01,EZBC,222684,10565193,217022294
2025-07-02,EZBC,324655,10602178,217346949
2025-07-03,EZBC,738121,10972905,218085070
2025-07-04,EZBC,668184,11270842,218753254
2025-07-07,EZBC,509240,11268270,219262494
2025-07-08,EZBC,367793,11163619,219630287
2025-07-09,EZBC,494722,11438152,220125009
2025-07-10,EZBC,446620,11624416,220571629
2025-07-11,EZBC,168984,11309491,220740613
2025-07-14,EZBC,641801,11055673,221382414
2025-07-15,EZBC,249250,10631202,221631664
2025-07-16,EZBC,623437,10449916,222255101
2025-07-17,EZBC,460413,10119879,222715514
2025-07-18,EZBC,468772,10107655,223184286
2025-07-21,EZBC,398984,10219170,223583270
2025-07-22,EZBC,568529,10023986,224151799
2025-07-23,EZBC,861401,10138433,225013200
2025-07-24,EZBC,496288,10255337,225509488
2025-07-25,EZBC,802987,10340322,226312475
2025-07-28,EZBC,465920,10559719,226778395
2025-07-29,EZBC,695260,10674045,227473655
2025-07-30,EZBC,447829,10899190,227921484
2025-07-31,EZBC,296177,10870712,228217661
2025-08-01,EZBC,547144,10679735,228764805
2025-08-04,EZBC,461532,10473083,229226337
2025-08-05,EZBC,625688,10589531,229852025
2025-08-06,EZBC,574399,10796137,230426424
2025-08-07,EZBC,235277,10536692,230661701
2025-08-08,EZBC,233061,10323133,230894762
2025-08-11,EZBC,806777,10960926,231701539
2025-08-12,EZBC,294401,10613526,231995940
2025-08-13,EZBC,646409,11010685,232642349
2025-08-14,EZBC,171931,10559179,232814280
2025-08-15,EZBC,533410,10632176,233347690
2025-08-18,EZBC,454782,10618186,233802472
2025-08-19,EZBC,878134,11097336,234680606
2025-08-20,EZBC,560003,11088810,235240609
2025-08-21,EZBC,610164,10837573,235850773
2025-08-22,EZBC,860864,11202149,236711637
2025-08-25,EZBC,257258,10656420,236968895
2025-08-26,EZBC,421483,10611983,237390378
2025-08-27,EZBC,617921,10534644,238008299
2025-08-28,EZBC,601312,10688127,238609611
2025-08-29,EZBC,513118,10905068,239122729
2025-09-01,EZBC,543324,10901248,239666053
2025-09-02,EZBC,215571,10655287,239881624
2025-09-03,EZBC,728980,10758579,240610604
2025-09-04,EZBC,196036,10380216,240806640
2025-09-05,EZBC,279781,10424720,241086421
2025-09-08,EZBC,574445,10766104,241660866
2025-09-09,EZBC,563456,10522783,242224322
2025-09-10,EZBC,381303,10609685,242605625
2025-09-11,EZBC,347542,10310818,242953167
2025-09-12,EZBC,286258,10425145,243239425
2025-09-15,EZBC,592150,10483885,243831575
2025-09-16,EZBC,610267,10639370,244441842
2025-09-17,EZBC,572607,10333843,245014449
2025-09-18,EZBC,807402,10581242,245821851
2025-09-19,EZBC,322766,10293844,246144617
2025-09-22,EZBC,573086,10006066,246717703
2025-09-23,EZBC,369538,10118346,247087241
2025-09-24,EZBC,301609,9998472,247388850
2025-09-25,EZBC,285797,9666348,247674647
